run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target,training_time_to_target_sec
run_2025-11-10_371-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.6,53.7,9977.1,10094.300000000001,100,8289.0,19.7
run_2025-11-10_371-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,48.6,50.0,8912.8,9381.3,100,8296.0,14.5
run_2025-11-10_372-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.2,55.9,11023.9,11280.3,100,7069.0,17.7
run_2025-11-10_372-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,47.0,50.5,11075.2,11206.900000000001,100,6822.0,17.5
run_2025-11-10_373-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,47.0,63.0,11687.6,11873.7,100,8403.0,23.7
run_2025-11-10_373-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.1,49.3,9505.0,9577.9,100,7132.0,15.1
run_2025-11-10_374-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,49.4,62.7,10441.3,10702.0,100,8710.0,23.7
run_2025-11-10_374-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,53.8,56.2,9698.9,10132.8,100,6209.0,22.0
run_2025-11-10_375-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.5,61.6,8772.4,9242.5,100,6175.0,22.8
run_2025-11-10_375-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,46.9,59.3,12432.4,12902.1,100,8781.0,19.2
run_2025-11-10_376-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.1,58.9,11752.8,11859.199999999999,100,7945.0,22.2
run_2025-11-10_376-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,52.3,51.5,9786.7,10008.6,100,7139.0,21.3
run_2025-11-10_377-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,51.4,49.7,11157.1,11219.800000000001,100,8265.0,23.2
run_2025-11-10_377-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.2,49.2,9325.8,9760.599999999999,100,8017.0,19.4
run_2025-11-10_378-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.6,62.1,12495.1,12706.5,100,7594.0,19.7
run_2025-11-10_378-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.1,61.4,8928.6,9262.6,100,6297.0,21.7
run_2025-11-10_379-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,54.0,53.8,8417.7,8789.400000000001,100,8437.0,15.3
run_2025-11-10_379-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,53.2,47.6,10709.2,10952.6,100,8598.0,19.2
run_2025-11-10_380-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,47.5,52.6,11082.4,11270.3,100,6517.0,25.7
run_2025-11-10_380-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,47.7,57.4,11063.2,11546.2,100,8552.0,14.5
run_2025-11-10_381-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.3,54.1,8650.8,9134.8,100,8634.0,17.8
run_2025-11-10_381-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.4,60.6,9844.6,10024.800000000001,100,7648.0,17.8
run_2025-11-10_382-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,55.0,65.0,10696.3,10962.099999999999,100,7969.0,21.6
run_2025-11-10_382-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.1,48.8,9396.3,9884.099999999999,100,7147.0,15.3
run_2025-11-10_383-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.2,54.2,12414.1,12466.300000000001,100,6845.0,21.5
run_2025-11-10_383-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,52.6,53.6,8800.7,9036.400000000001,100,8166.0,15.1
run_2025-11-10_384-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,50.4,51.1,10642.0,10737.2,100,8586.0,15.1
run_2025-11-10_384-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,46.5,49.0,11580.5,11859.6,100,7962.0,22.7
run_2025-11-10_385-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.8,46.3,9604.1,9665.2,100,7535.0,17.9
run_2025-11-10_385-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.1,62.7,11271.5,11504.6,100,6477.0,25.7
run_2025-11-10_386-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.5,53.4,12215.2,12364.5,100,6160.0,14.4
run_2025-11-10_386-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,45.2,54.9,9275.6,9565.6,100,7337.0,19.3
run_2025-11-10_387-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.7,63.3,12619.2,13117.400000000001,100,6148.0,15.4
run_2025-11-10_387-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.2,60.5,10946.4,11356.6,100,7708.0,18.2
run_2025-11-10_388-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.7,47.6,9776.5,10207.0,100,7148.0,26.0
run_2025-11-10_388-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.3,56.3,10381.9,10717.8,100,8272.0,24.7
run_2025-11-10_389-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,49.8,53.8,9836.1,9904.800000000001,100,6917.0,14.6
run_2025-11-10_389-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,48.6,60.9,11735.5,11878.6,100,7779.0,20.8
run_2025-11-10_390-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.5,59.5,12063.0,12529.3,100,7613.0,21.8
run_2025-11-10_390-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,51.3,58.8,12231.5,12446.3,100,6014.0,16.5
run_2025-11-10_391-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,46.3,51.8,12934.5,13031.1,100,6217.0,15.7
run_2025-11-10_391-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.6,61.1,12039.9,12406.0,100,6871.0,24.9
run_2025-11-10_392-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.8,46.0,11166.4,11351.199999999999,100,8647.0,25.6
run_2025-11-10_392-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.1,48.2,9960.4,10131.4,100,6441.0,25.9
run_2025-11-10_393-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,46.7,51.7,10905.1,11404.2,100,8133.0,23.5
run_2025-11-10_393-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.7,46.5,8588.9,9025.1,100,8920.0,22.0
run_2025-11-10_394-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.5,49.7,11826.2,12059.800000000001,100,8372.0,18.1
run_2025-11-10_394-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.6,61.6,10451.4,10942.5,100,6729.0,16.1
run_2025-11-10_395-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.8,64.0,8492.1,8834.7,100,8725.0,14.9
run_2025-11-10_395-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.0,51.1,8687.5,9071.4,100,6279.0,22.3
run_2025-11-10_396-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.0,50.3,10182.3,10246.5,100,7404.0,23.4
run_2025-11-10_396-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,46.2,50.6,11083.7,11188.400000000001,100,8663.0,23.9
run_2025-11-10_397-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.3,50.6,10535.3,10870.199999999999,100,7924.0,25.0
run_2025-11-10_397-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.5,45.7,11248.3,11702.9,100,7241.0,24.6
run_2025-11-10_398-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.4,63.5,10609.4,10940.1,100,6878.0,26.0
run_2025-11-10_398-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,45.3,49.3,11443.8,11554.099999999999,100,7125.0,16.9
run_2025-11-10_399-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.5,53.4,9408.0,9510.1,100,7527.0,23.2
run_2025-11-10_399-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,46.4,45.2,8919.1,9349.0,100,6957.0,21.0
run_2025-11-10_400-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.1,62.2,11143.6,11256.300000000001,100,8907.0,17.1
run_2025-11-10_400-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,51.7,59.6,10629.6,10913.7,100,8799.0,25.8
run_2025-11-10_401-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.6,63.9,8523.6,8590.300000000001,100,8612.0,24.8
run_2025-11-10_401-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,46.2,60.6,10150.2,10236.5,100,7265.0,15.5
run_2025-11-10_402-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.6,51.3,8888.2,9240.800000000001,100,8074.0,14.3
run_2025-11-10_402-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.7,50.0,10844.2,11204.300000000001,100,8708.0,22.3
run_2025-11-10_403-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,49.4,59.0,10220.6,10424.300000000001,100,8551.0,21.2
run_2025-11-10_403-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.5,52.3,11220.5,11367.5,100,7243.0,25.2
run_2025-11-10_404-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,48.1,56.3,12105.8,12522.0,100,6337.0,16.8
run_2025-11-10_404-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,49.8,45.1,9778.5,9926.2,100,6227.0,15.0
run_2025-11-10_405-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.1,46.2,12825.7,13119.6,100,7731.0,17.1
run_2025-11-10_405-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,48.9,55.7,10863.9,11349.6,100,7928.0,14.2
run_2025-11-10_406-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.1,56.3,11244.1,11360.6,100,8550.0,14.4
run_2025-11-10_406-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,45.2,60.0,11531.1,12004.5,100,6878.0,25.0
run_2025-11-10_407-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.8,47.6,11467.0,11599.3,100,6502.0,18.2
run_2025-11-10_407-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.2,55.3,10750.5,11055.8,100,7137.0,18.9
run_2025-11-10_408-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,53.0,48.9,10372.3,10592.0,100,7061.0,14.2
run_2025-11-10_408-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,51.2,46.9,8647.4,9131.6,100,6397.0,17.2
run_2025-11-10_409-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,53.4,53.2,8501.6,8674.7,100,8017.0,23.7
run_2025-11-10_409-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,46.0,48.3,10046.6,10276.4,100,7526.0,21.4
run_2025-11-10_410-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,50.6,49.4,9934.8,10427.099999999999,100,8163.0,23.0
run_2025-11-10_410-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.0,51.4,10183.4,10474.8,100,7058.0,19.4
run_2025-11-10_411-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,52.1,50.2,9036.5,9312.7,100,6977.0,17.7
run_2025-11-10_411-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.3,46.8,11795.6,11961.6,100,7418.0,19.8
run_2025-11-10_412-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.4,46.8,12342.0,12707.6,100,8632.0,17.9
run_2025-11-10_412-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.3,48.9,12718.1,12774.6,100,6121.0,24.1
run_2025-11-10_413-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,48.1,46.0,10664.9,10737.199999999999,100,8414.0,17.6
run_2025-11-10_413-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.8,57.5,11624.0,11943.7,100,7107.0,21.9
run_2025-11-10_414-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.2,50.7,12335.5,12539.3,100,8564.0,15.6
run_2025-11-10_414-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,54.6,50.6,10324.1,10803.1,100,8407.0,22.2
run_2025-11-10_415-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,52.1,51.6,9823.3,10279.699999999999,100,7046.0,25.0
run_2025-11-10_415-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.5,58.3,12708.9,13080.1,100,8082.0,21.3
run_2025-11-10_416-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.3,62.4,10772.1,11190.300000000001,100,6479.0,20.7
run_2025-11-10_416-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,53.8,60.2,10687.4,11037.699999999999,100,8689.0,25.5
run_2025-11-10_417-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,53.1,59.6,9220.7,9327.2,100,7213.0,21.5
run_2025-11-10_417-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,51.8,54.7,8897.5,9292.0,100,7367.0,17.1
run_2025-11-10_418-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.3,58.9,12273.7,12418.300000000001,100,8117.0,17.5
run_2025-11-10_418-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.2,56.1,11225.0,11420.5,100,8463.0,22.5
run_2025-11-10_419-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.2,49.3,9898.8,10317.5,100,6709.0,22.8
run_2025-11-10_419-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,50.0,49.2,9282.0,9573.4,100,7984.0,17.6
run_2025-11-10_420-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.7,50.9,10955.3,11392.3,100,7176.0,18.1
run_2025-11-10_420-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.1,63.2,11086.0,11231.9,100,7106.0,25.9
run_2025-11-10_421-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,54.4,55.9,9352.2,9675.7,100,8070.0,15.2
run_2025-11-10_421-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.5,59.7,12316.5,12404.2,100,7162.0,18.9
run_2025-11-10_422-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.8,51.9,8787.6,9127.0,100,7038.0,14.7
run_2025-11-10_422-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,51.3,53.2,10038.0,10431.1,100,8508.0,23.9
run_2025-11-10_423-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,47.5,47.5,11529.8,11843.0,100,6304.0,15.1
run_2025-11-10_423-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,46.6,48.4,9661.0,9830.8,100,8028.0,22.1
run_2025-11-10_424-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.9,61.5,12207.3,12271.4,100,6746.0,14.7
run_2025-11-10_424-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,45.2,56.7,11803.4,11907.199999999999,100,6046.0,22.1
run_2025-11-10_425-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,48.9,51.8,12029.5,12359.5,100,6500.0,24.1
run_2025-11-10_425-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.9,61.1,8947.9,9418.4,100,7820.0,18.8
run_2025-11-10_426-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.1,49.9,9046.5,9189.4,100,8127.0,20.3
run_2025-11-10_426-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,54.3,64.5,9717.8,10098.599999999999,100,6063.0,18.8
run_2025-11-10_427-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.3,51.9,10783.2,11223.1,100,6109.0,17.6
run_2025-11-10_427-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,53.8,51.7,11840.9,12125.3,100,8708.0,23.6
run_2025-11-10_428-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.1,51.2,12248.0,12599.2,100,6220.0,17.3
run_2025-11-10_428-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.5,47.4,11639.9,12056.699999999999,100,8683.0,22.7
run_2025-11-10_429-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,48.6,47.2,12671.5,12838.8,100,6684.0,16.5
run_2025-11-10_429-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,45.8,58.0,11798.2,11981.800000000001,100,8220.0,17.0
run_2025-11-10_430-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,48.3,62.5,9808.8,9859.099999999999,100,6929.0,18.0
run_2025-11-10_430-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.8,60.8,9619.4,10102.8,100,8576.0,21.1
run_2025-11-10_431-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.7,47.8,11602.5,12065.4,100,8101.0,19.5
run_2025-11-10_431-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,47.1,55.9,9287.2,9681.300000000001,100,7205.0,22.9
run_2025-11-10_432-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,48.8,47.1,8826.5,8912.1,100,6229.0,16.6
run_2025-11-10_432-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,54.8,45.9,10848.2,11099.6,100,8198.0,14.1
run_2025-11-10_433-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.8,58.1,12179.6,12275.5,100,7851.0,23.3
run_2025-11-10_433-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.3,55.7,8866.3,8923.5,100,6009.0,23.9
run_2025-11-10_434-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.2,46.6,12042.7,12370.0,100,6028.0,14.7
run_2025-11-10_434-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,52.8,45.7,12133.2,12615.6,100,8426.0,21.3
run_2025-11-10_435-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.9,64.8,10618.5,11074.8,100,6778.0,18.5
run_2025-11-10_435-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.0,45.6,8663.6,9027.1,100,7908.0,23.5
run_2025-11-10_436-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.9,53.9,9203.1,9296.6,100,7363.0,24.5
run_2025-11-10_436-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.3,55.1,11654.2,11827.6,100,8590.0,24.2
run_2025-11-10_437-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.4,47.3,11674.2,11868.2,100,8751.0,23.3
run_2025-11-10_437-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.1,48.4,12532.4,12925.8,100,8990.0,17.2
run_2025-11-10_438-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.1,52.0,11080.4,11491.4,100,6461.0,23.7
run_2025-11-10_438-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.5,60.2,8970.9,9194.199999999999,100,8589.0,20.4
run_2025-11-10_439-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,54.8,55.1,8958.5,9196.5,100,6798.0,14.6
run_2025-11-10_439-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,46.0,57.8,11717.2,11787.2,100,7772.0,19.5
run_2025-11-10_440-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,50.5,64.7,9245.4,9425.5,100,7517.0,25.3
run_2025-11-10_440-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.8,60.4,9910.6,10163.7,100,6054.0,24.7
run_2025-11-10_441-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.6,53.7,10641.2,10743.800000000001,100,8798.0,15.2
run_2025-11-10_441-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.9,53.9,8513.9,8767.9,100,6235.0,22.9
run_2025-11-10_442-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.8,57.4,9544.6,9978.5,100,8065.0,23.7
run_2025-11-10_442-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,47.0,58.3,10276.3,10587.9,100,8355.0,17.3
run_2025-11-10_443-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.2,55.0,9686.3,9771.8,100,8386.0,19.7
run_2025-11-10_443-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,45.7,57.9,9027.3,9163.599999999999,100,6406.0,22.5
run_2025-11-10_444-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.1,45.5,11748.9,12012.4,100,7343.0,19.3
run_2025-11-10_444-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,50.2,53.6,12140.5,12353.2,100,8488.0,15.4
run_2025-11-10_445-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.4,50.6,9584.4,9795.8,100,6908.0,22.5
run_2025-11-10_445-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.3,47.6,11962.3,12250.5,100,7403.0,24.9
run_2025-11-10_446-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.5,47.0,10173.5,10486.5,100,6818.0,21.8
run_2025-11-10_446-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.9,57.1,10730.8,11139.4,100,7391.0,23.3
run_2025-11-10_447-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.4,55.5,12337.6,12541.0,100,8664.0,18.3
run_2025-11-10_447-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.0,50.1,11849.8,12262.3,100,7365.0,16.2
run_2025-11-10_448-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.7,54.4,12103.5,12305.9,100,7668.0,21.7
run_2025-11-10_448-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,54.3,54.8,9029.5,9104.4,100,7212.0,17.9
run_2025-11-10_449-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.7,48.9,8720.7,9020.1,100,7380.0,24.3
run_2025-11-10_449-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,49.3,58.0,12509.7,12824.300000000001,100,6046.0,15.5
run_2025-11-10_450-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.0,60.6,10184.0,10654.5,100,6851.0,19.2
run_2025-11-10_450-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.6,60.8,9724.2,10100.900000000001,100,7310.0,18.8
run_2025-11-10_451-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.9,57.0,11733.6,12196.6,100,7901.0,25.3
run_2025-11-10_451-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.5,55.2,12247.5,12706.3,100,7350.0,15.8
run_2025-11-10_452-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,51.4,46.2,12367.5,12689.6,100,7013.0,14.1
run_2025-11-10_452-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,52.0,50.8,9853.6,10141.1,100,7164.0,16.9
run_2025-11-10_453-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.7,46.9,12320.2,12621.0,100,6727.0,23.8
run_2025-11-10_453-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.6,64.3,8588.3,9078.5,100,8773.0,16.5
run_2025-11-10_454-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.5,47.7,8628.4,9026.3,100,7565.0,16.9
run_2025-11-10_454-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.7,48.0,11268.2,11366.0,100,6040.0,15.6
run_2025-11-10_455-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,50.8,62.8,8690.3,9090.599999999999,100,6058.0,22.6
run_2025-11-10_455-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,50.3,63.9,9893.2,10019.900000000001,100,8919.0,14.8
run_2025-11-10_456-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.5,60.3,11494.7,11746.0,100,6664.0,18.0
run_2025-11-10_456-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,45.0,45.1,9951.4,10096.1,100,8417.0,17.4
run_2025-11-10_457-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.7,45.0,9226.2,9586.5,100,6175.0,20.7
run_2025-11-10_457-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,46.2,52.6,9694.2,10139.0,100,8763.0,22.8
run_2025-11-10_458-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.5,47.9,10504.8,10685.5,100,8623.0,20.4
run_2025-11-10_458-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,51.1,45.4,10586.8,10673.699999999999,100,7713.0,25.2
run_2025-11-10_459-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.1,54.3,12001.8,12186.099999999999,100,6027.0,25.4
run_2025-11-10_459-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.4,63.9,11850.7,12203.300000000001,100,6773.0,18.3
run_2025-11-10_460-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,45.1,51.5,10501.4,10699.3,100,7220.0,23.3
